id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,fiscal_year,sort_order,is_ttm,equity,debt_to_equity,equity_ratio
334,BAJAJHLDNG,Mar 2022,111.0,42731,114,10632,53588,310,0,52964,314,53588,2022,202204,False,42842.0,0.0026609401988702676,0.7994700306038666
335,BAJAJHLDNG,Mar 2023,111.0,44071,93,8913,53188,278,0,52555,355,53188,2023,202304,False,44182.0,0.0021049296093431716,0.8306760923516583
336,BAJAJHLDNG,Mar 2024,111.0,54136,63,10851,65161,244,0,64715,203,65161,2024,202404,False,54247.0,0.0011613545449517945,0.8325071745369163
337,BAJAJHLDNG,Sep 2024,111.0,59712,47,12662,72533,227,0,71252,1054,72533,2024,202410,False,59823.0,0.0007856510037945271,0.8247694153006218
338,BAJFINANCE,Mar 2015,50.0,4750,26655,1325,32780,252,0,326,32201,32780,2015,201504,False,4800.0,5.553125,0.1464307504575961
339,BAJFINANCE,Mar 2016,54.0,7373,37025,2522,46973,290,0,1029,45654,46973,2016,201604,False,7427.0,4.985189174633096,0.15811210695505928
340,BAJFINANCE,Mar 2017,109.0,9491,49250,4881,63731,366,0,4070,59295,63731,2017,201704,False,9600.0,5.130208333333333,0.15063312987400165
341,BAJFINANCE,Mar 2018,115.0,15733,66557,2393,84798,470,0,3139,81189,84798,2018,201804,False,15848.0,4.1997097425542655,0.18689120026415718
342,BAJFINANCE,Mar 2019,115.0,19582,101588,2948,124233,695,0,8599,114939,124233,2019,201904,False,19697.0,5.1575366807127985,0.1585488557790603
343,BAJFINANCE,Mar 2020,120.0,32208,129806,2257,164391,1321,0,17544,145526,164391,2020,202004,False,32328.0,4.015280871071517,0.19665310144715953
344,BAJFINANCE,Mar 2021,120.0,36798,131634,2918,171470,1316,51,18397,151707,171470,2021,202104,False,36918.0,3.5655777669429547,0.21530296844929142
345,BAJFINANCE,Mar 2022,121.0,43592,165232,3562,212506,1716,34,12246,198510,212506,2022,202204,False,43713.0,3.779928167821929,0.2057024272255842
346,BAJFINANCE,Mar 2023,121.0,54251,216690,4164,275226,2308,80,22752,250087,275226,2023,202304,False,54372.0,3.985323328183624,0.19755401015892393
347,BAJFINANCE,Mar 2024,124.0,76572,293346,5700,375742,3250,43,30881,341568,375742,2024,202404,False,76696.0,3.824788776468134,0.20411878363345062
348,BAJFINANCE,Sep 2024,124.0,86679,324218,9635,420656,3423,29,31036,386167,420656,2024,202410,False,86803.0,3.7351013213829014,0.20635150812064965
349,BANKBARODA,Mar 2013,423.0,32859,509192,16914,559387,2550,0,125617,431220,559387,2013,201304,False,33282.0,15.299320954269575,0.05949727111999385
350,BANKBARODA,Mar 2014,431.0,37416,616973,21284,676104,2849,0,122113,551142,676104,2014,201404,False,37847.0,16.301767643406347,0.05597807437908961
351,BANKBARODA,Mar 2015,444.0,41574,665483,26465,733966,2978,0,124739,606248,733966,2015,201504,False,42018.0,15.838045599504975,0.05724788341694302
352,BANKBARODA,Mar 2016,462.0,42041,620536,28134,691173,6359,0,128894,555920,691173,2016,201604,False,42503.0,14.599816483542337,0.06149401090609732
353,BANKBARODA,Mar 2017,462.0,42605,648499,27649,719216,5930,0,140716,572570,719216,2017,201704,False,43067.0,15.057909768500243,0.05988048096816533
354,BANKBARODA,Mar 2018,530.0,46036,672311,28919,747796,5532,0,175137,567126,747796,2018,201804,False,46566.0,14.437808701627796,0.062270993693467204
355,BANKBARODA,Mar 2019,530.0,54466,734456,30217,819670,7368,0,195716,616586,819670,2019,201904,False,54996.0,13.354716706669576,0.06709529444776556
356,BANKBARODA,Mar 2020,925.0,75179,1068981,54850,1199935,9268,0,289727,900941,1199935,2020,202004,False,76104.0,14.046318196152633,0.06342343543608613
357,BANKBARODA,Mar 2021,1036.0,81354,1067173,53104,1202667,8441,0,281859,912367,1202667,2021,202104,False,82390.0,12.95270057045758,0.06850607857370328
358,BANKBARODA,Mar 2022,1036.0,90833,1185331,62922,1340121,11098,1,347587,981435,1340121,2022,202204,False,91869.0,12.902404510770772,0.06855276501151762
359,BANKBARODA,Mar 2023,1036.0,104019,1342592,78224,1525871,9865,3,397487,1118516,1525871,2023,202304,False,105055.0,12.77989624482414,0.06884920153800682
360,BANKBARODA,Mar 2024,1036.0,118677,1453761,81302,1654775,9054,6,407136,1238579,1654775,2024,202404,False,119713.0,12.143718727289434,0.07234397425631883
361,BEL,Mar 2013,2.0,4,24,15,45,12,0,0,33,45,2013,201304,False,6.0,4.0,0.13333333333333333
362,BEL,Mar 2014,2.0,5,21,18,46,7,0,0,39,46,2014,201404,False,7.0,3.0,0.15217391304347827
363,BEL,Mar 2015,2.0,5,26,16,49,6,0,0,43,49,2015,201504,False,7.0,3.7142857142857144,0.14285714285714285
364,BEL,Mar 2016,9.0,3,25,15,52,6,0,0,46,52,2016,201604,False,12.0,2.0833333333333335,0.23076923076923078
365,BEL,Mar 2017,9.0,6,29,32,77,6,0,0,71,77,2017,201704,False,15.0,1.9333333333333333,0.19480519480519481
366,BEL,Mar 2018,10.0,21,48,42,121,11,0,0,110,121,2018,201804,False,31.0,1.5483870967741935,0.256198347107438
367,BEL,Mar 2019,11.0,38,47,30,126,11,0,0,114,126,2019,201904,False,49.0,0.9591836734693877,0.3888888888888889
368,BEL,Mar 2020,11.0,44,44,23,122,14,0,0,108,122,2020,202004,False,55.0,0.8,0.45081967213114754
369,BEL,Mar 2021,11.0,48,49,43,152,15,1,0,136,152,2021,202104,False,59.0,0.8305084745762712,0.3881578947368421
370,BEL,Mar 2022,11.0,58,58,35,163,17,0,0,145,163,2022,202204,False,69.0,0.8405797101449275,0.4233128834355828
371,BEL,Mar 2023,11.0,64,39,29,144,17,0,0,126,144,2023,202304,False,75.0,0.52,0.5208333333333334
372,BEL,Mar 2024,11.0,73,43,33,161,18,0,1,142,161,2024,202404,False,84.0,0.5119047619047619,0.5217391304347826
373,BEL,Sep 2024,11.0,80,78,55,225,34,1,1,190,225,2024,202410,False,91.0,0.8571428571428571,0.40444444444444444
374,BHARTIARTL,Mar 2013,1899.0,48423,66736,40912,157970,125674,2992,7710,21594,157970,2013,201304,False,50322.0,1.326179404634156,0.318554155852377
375,BHARTIARTL,Mar 2014,1999.0,57757,75896,45840,181492,140614,0,15531,25347,181492,2014,201404,False,59756.0,1.2700984001606532,0.3292486721177793
376,BHARTIARTL,Mar 2015,1999.0,37778,83415,58747,181939,124279,17415,10752,29494,181939,2015,201504,False,39777.0,2.097066143751414,0.21862822154678216
377,BHARTIARTL,Mar 2016,1999.0,64771,100646,57056,224472,172293,5702,11977,34500,224472,2016,201604,False,66770.0,1.5073536019170286,0.29745357995652016
378,BHARTIARTL,Mar 2017,1999.0,65458,107288,57578,232322,178235,10838,14339,28910,232322,2017,201704,False,67457.0,1.5904650369865247,0.29035993147441913
379,BHARTIARTL,Mar 2018,1999.0,67536,111334,68653,249521,187200,9751,16159,36411,249521,2018,201804,False,69535.0,1.60112173725462,0.2786739392676368
380,BHARTIARTL,Mar 2019,1999.0,69424,125428,77176,274026,200832,9634,15711,47850,274026,2019,201904,False,71423.0,1.7561289780602887,0.2606431506499383
381,BHARTIARTL,Mar 2020,2728.0,74417,148228,133718,359091,229256,4282,25476,100077,359091,2020,202004,False,77145.0,1.9214207012768163,0.21483412282680434
382,BHARTIARTL,Mar 2021,2746.0,56207,162785,122679,344417,223480,5726,27550,87661,344417,2021,202104,False,58953.0,2.7612674503417978,0.17116750915314866
383,BHARTIARTL,Mar 2022,2795.0,63759,169678,124975,361207,244083,5955,29349,81820,361207,2022,202204,False,66554.0,2.5494786188658836,0.18425445797008363
384,BHARTIARTL,Mar 2023,2837.0,74726,226020,140974,444557,277394,49425,32954,84784,444557,2023,202304,False,77563.0,2.914018281912768,0.1744725648229586
385,BHARTIARTL,Mar 2024,2877.0,79742,215592,144408,442019,303303,16904,31602,90210,442019,2024,202404,False,82619.0,2.6094723973904306,0.18691277976738557
386,BHARTIARTL,Sep 2024,2896.0,84202,225541,148344,460982,330199,8753,34438,87592,460982,2024,202410,False,87098.0,2.5895083698822017,0.1889401321526654
387,BHEL,Mar 2013,490.0,30059,2698,38572,71818,4667,2467,6,64679,71818,2013,201304,False,30549.0,0.08831712985695113,0.42536689966303715
388,BHEL,Mar 2014,490.0,32681,4693,37468,75331,4729,2931,6,67665,75331,2014,201404,False,33171.0,0.14147900274336017,0.4403366475952795
389,BHEL,Mar 2015,490.0,33717,1889,34887,70983,4230,2614,6,64134,70983,2015,201504,False,34207.0,0.055222615254187736,0.48190411788738147
390,BHEL,Mar 2016,490.0,31825,211,33051,65577,3969,318,796,60494,65577,2016,201604,False,32315.0,0.006529475475785239,0.4927794806105799
391,BHEL,Mar 2017,490.0,31899,156,29153,61698,3601,168,757,57171,61698,2017,201704,False,32389.0,0.0048164500293309456,0.5249602904470161
392,BHEL,Mar 2018,734.0,31601,110,31495,63940,3073,203,429,60235,63940,2018,201804,False,32335.0,0.0034018865006958405,0.5057084766969033
393,BHEL,Mar 2019,696.0,30208,2598,30987,64490,2970,235,152,61132,64490,2019,201904,False,30904.0,0.08406678747087756,0.47920607846177704
394,BHEL,Mar 2020,696.0,27964,5080,26550,60291,2817,314,162,56998,60291,2020,202004,False,28660.0,0.17725052337752967,0.4753611650163374
395,BHEL,Mar 2021,696.0,25287,4951,25025,55960,2491,420,185,52864,55960,2021,202104,False,25983.0,0.1905476657814725,0.464313795568263
396,BHEL,Mar 2022,696.0,25810,4830,25654,56991,2398,431,205,53956,56991,2022,202204,False,26506.0,0.18222289292990265,0.46509097927742976
397,BHEL,Mar 2023,696.0,23682,5454,27832,57664,2476,354,235,54599,57664,2023,202304,False,24378.0,0.22372631060792517,0.4227594339622642
398,BHEL,Mar 2024,696.0,23742,8856,26493,59788,2574,308,256,56650,59788,2024,202404,False,24438.0,0.36238644733611586,0.40874422961129325
399,BHEL,Sep 2024,696.0,23503,9128,28466,61793,2571,311,267,58645,61793,2024,202410,False,24199.0,0.3772056696557709,0.39161393685368895
400,BOSCHLTD,Dec 2012,31.0,5542,230,2098,7902,863,408,1529,5102,7902,2012,201201,False,5573.0,0.041270410909743406,0.705264490002531
401,BOSCHLTD,Dec 2013,31.0,6263,183,2414,8891,938,440,2202,5311,8891,2013,201301,False,6294.0,0.029075309818875118,0.707906872117872
402,BOSCHLTD,Mar 2015,31.0,7316,111,2973,10431,968,276,2890,6298,10431,2015,201504,False,7347.0,0.015108207431604737,0.7043428242737992
403,BOSCHLTD,Mar 2016,31.0,9504,50,2848,12433,1149,151,4628,6505,12433,2016,201604,False,9535.0,0.005243838489774515,0.7669106410359527
404,BOSCHLTD,Mar 2017,30.0,8769,0,3000,11800,1514,129,3927,6231,11800,2017,201704,False,8799.0,0.0,0.7456779661016949
405,BOSCHLTD,Mar 2018,30.0,9951,0,3946,13927,1318,313,5240,7056,13927,2018,201804,False,9981.0,0.0,0.716665469950456
406,BOSCHLTD,Mar 2019,30.0,9097,0,3583,12710,1176,644,4054,6836,12710,2019,201904,False,9127.0,0.0,0.7180959874114871
407,BOSCHLTD,Mar 2020,30.0,9240,74,3977,13320,1342,487,4042,7450,13320,2020,202004,False,9270.0,0.007982740021574973,0.6959459459459459
408,BOSCHLTD,Mar 2021,30.0,9793,54,4898,14774,1241,488,5157,7888,14774,2021,202104,False,9823.0,0.005497302249821846,0.6648842561256261
409,BOSCHLTD,Mar 2022,30.0,10658,73,4650,15410,1211,606,5528,8066,15410,2022,202204,False,10688.0,0.0068300898203592815,0.6935756002595717
410,BOSCHLTD,Mar 2023,30.0,10983,53,5194,16259,1731,366,5023,9140,16259,2023,202304,False,11013.0,0.004812494324888767,0.677347930377022
411,BOSCHLTD,Mar 2024,30.0,12034,39,5252,17355,1770,224,5125,10236,17355,2024,202404,False,12064.0,0.003232758620689655,0.6951310861423221
412,BOSCHLTD,Sep 2024,30.0,12708,31,5752,18521,1653,282,5821,10766,18521,2024,202410,False,12738.0,0.0024336630554247134,0.6877598401814157
413,BPCL,Mar 2013,723.0,16052,33157,29696,79628,24721,7463,7470,39974,79628,2013,201304,False,16775.0,1.9765722801788375,0.21066710202441352
414,BPCL,Mar 2014,723.0,18717,33152,35868,88460,27580,9372,6985,44523,88460,2014,201404,False,19440.0,1.705349794238683,0.2197603436581506
415,BPCL,Mar 2015,723.0,21839,25492,38268,86322,29109,15787,7712,33714,86322,2015,201504,False,22562.0,1.1298643737257335,0.26137021848427977
416,BPCL,Mar 2016,656.0,27138,23388,35241,86422,25358,17459,9401,34203,86422,2016,201604,False,27794.0,0.8414765776786357,0.3216079239082641
417,BPCL,Mar 2017,1311.0,29508,35725,42541,109086,33684,16834,21327,37241,109086,2017,201704,False,30819.0,1.1591875141957884,0.2825202134096034
418,BPCL,Mar 2018,1967.0,34652,37659,46078,120356,45539,9875,23725,41217,120356,2018,201804,False,36619.0,1.0284005570878505,0.30425570806607066
419,BPCL,Mar 2019,1967.0,36798,44839,53322,136926,49315,13654,24907,49050,136926,2019,201904,False,38765.0,1.1566877337804722,0.28310912463666504
420,BPCL,Mar 2020,1967.0,34565,65476,48852,150860,60175,17757,27029,45900,150860,2020,202004,False,36532.0,1.792291689477718,0.24215829245658227
421,BPCL,Mar 2021,2093.0,51462,54532,52891,160978,64098,17037,26768,53075,160978,2021,202104,False,53555.0,1.0182429278312015,0.3326852116438271
422,BPCL,Mar 2022,2129.0,49776,64534,71089,187529,83901,15433,23616,64578,187529,2022,202204,False,51905.0,1.243309893073885,0.2767838574300508
423,BPCL,Mar 2023,2129.0,51393,69376,65210,188109,86675,16249,26778,58406,188109,2023,202304,False,53522.0,1.2962146407084938,0.2845265245150418
424,BPCL,Mar 2024,2136.0,73499,54599,72184,202418,86798,20204,26631,68785,202418,2024,202404,False,75635.0,0.7218747934157467,0.37365748105405644
425,BPCL,Sep 2024,4273.0,72835,58880,75238,211226,100261,9127,27239,74599,211226,2024,202410,False,77108.0,0.763604295274161,0.36504975713217125
426,BRITANNIA,Mar 2013,24.0,534,380,946,1883,737,147,108,891,1883,2013,201304,False,558.0,0.6810035842293907,0.2963356346255975
427,BRITANNIA,Mar 2014,24.0,774,150,1159,2107,848,107,198,954,2107,2014,201404,False,798.0,0.18796992481203006,0.3787375415282392
428,BRITANNIA,Mar 2015,24.0,1221,145,1403,2793,844,48,518,1383,2793,2015,201504,False,1245.0,0.11646586345381527,0.44575725026852847
429,BRITANNIA,Mar 2016,24.0,2068,131,1271,3494,950,90,788,1665,3494,2016,201604,False,2092.0,0.06261950286806883,0.5987406983400114
430,BRITANNIA,Mar 2017,24.0,2672,125,1288,4109,1160,30,487,2432,4109,2017,201704,False,2696.0,0.046364985163204746,0.6561207106351911
431,BRITANNIA,Mar 2018,24.0,3382,201,1581,5188,1346,203,1079,2560,5188,2018,201804,False,3406.0,0.05901350557839107,0.656515034695451
432,BRITANNIA,Mar 2019,24.0,4229,156,1829,6238,1688,101,1476,2972,6238,2019,201904,False,4253.0,0.03667999059487421,0.6817890349470984
433,BRITANNIA,Mar 2020,24.0,4379,1538,1889,7830,1878,40,2893,3019,7830,2020,202004,False,4403.0,0.3493072904837611,0.5623243933588761
434,BRITANNIA,Mar 2021,24.0,3524,2122,2331,8000,1793,117,2781,3310,8000,2021,202104,False,3548.0,0.5980834272829764,0.4435
435,BRITANNIA,Mar 2022,24.0,2534,2481,2487,7527,1753,536,1762,3475,7527,2022,202204,False,2558.0,0.9698983580922595,0.3398432310349409
436,BRITANNIA,Mar 2023,24.0,3510,2997,2819,9351,2655,105,3324,3266,9351,2023,202304,False,3534.0,0.8480475382003395,0.3779274943856272
437,BRITANNIA,Mar 2024,24.0,3917,2065,3065,9072,2771,188,2767,3346,9072,2024,202404,False,3941.0,0.5239786856127886,0.43441358024691357
438,BRITANNIA,Sep 2024,24.0,3186,2754,3503,9467,2950,56,2368,4092,9467,2024,202410,False,3210.0,0.8579439252336448,0.3390725678673286
439,CANBK,Mar 2013,443.0,24733,376040,18108,419324,2883,1,127534,288907,419324,2013,201304,False,25176.0,14.936447410231967,0.06003949213496008
440,CANBK,Mar 2014,461.0,29715,447913,23000,501090,6661,1,135445,358982,501090,2014,201404,False,30176.0,14.843352332979851,0.06022071883294418
441,CANBK,Mar 2015,475.0,32017,499488,26578,558558,6969,1,152122,399466,558558,2015,201504,False,32492.0,15.37264557429521,0.058171219461542044
442,CANBK,Mar 2016,543.0,31867,506712,24603,563725,7206,0,152470,404049,563725,2016,201604,False,32410.0,15.634433816723234,0.05749257173267107
443,CANBK,Mar 2017,597.0,34088,534858,26615,596159,7185,0,162073,426901,596159,2017,201704,False,34685.0,15.420441112873,0.05818078734029009
444,CANBK,Mar 2018,733.0,36164,563756,30781,631435,8335,0,157444,465657,631435,2018,201804,False,36897.0,15.279182589370409,0.058433567984036365
445,CANBK,Mar 2019,753.0,36936,640166,33928,711783,8433,0,168678,534672,711783,2019,201904,False,37689.0,16.98548648146674,0.052950126653769476
446,CANBK,Mar 2020,1030.0,40176,668170,32064,741440,8323,0,192645,540472,741440,2020,202004,False,41206.0,16.215356986846576,0.055575636599050494
447,CANBK,Mar 2021,1647.0,60763,1060998,56132,1179540,11269,2,286191,882077,1179540,2021,202104,False,62410.0,17.000448646050312,0.05291045661868186
448,CANBK,Mar 2022,1814.0,68147,1132626,56202,1258789,11447,2,311347,935992,1258789,2022,202204,False,69961.0,16.18939123225797,0.05557801982699245
449,CANBK,Mar 2023,1814.0,76240,1237160,65816,1381030,10334,0,352893,1017803,1381030,2023,202304,False,78054.0,15.850052527737208,0.05651868532906599
450,CANBK,Mar 2024,1814.0,90319,1369780,73104,1535018,12331,0,399207,1123480,1535018,2024,202404,False,92133.0,14.867419925542423,0.060020794544428796
451,CHOLAFIN,Mar 2013,143.0,1809,15269,1007,18228,73,0,172,17984,18228,2013,201304,False,1952.0,7.822233606557377,0.10708799648891815
452,CHOLAFIN,Mar 2014,143.0,2144,18075,1182,21544,74,0,39,21431,21544,2014,201404,False,2287.0,7.903366856143419,0.1061548458967694
453,CHOLAFIN,Mar 2015,144.0,2531,19950,1243,23868,69,0,25,23775,23868,2015,201504,False,2675.0,7.457943925233645,0.1120747444276856
454,CHOLAFIN,Mar 2016,156.0,3514,22546,1673,27889,120,0,16,27753,27889,2016,201604,False,3670.0,6.143324250681199,0.1315931012227043
455,CHOLAFIN,Mar 2017,156.0,4142,24071,2230,30598,150,0,182,30266,30598,2017,201704,False,4298.0,5.600511865984179,0.14046669716974966
456,CHOLAFIN,Mar 2018,156.0,4969,38330,711,44167,170,4,23,43970,44167,2018,201804,False,5125.0,7.479024390243903,0.11603686009916907
457,CHOLAFIN,Mar 2019,156.0,6052,50567,715,57490,167,14,42,57267,57490,2019,201904,False,6208.0,8.145457474226804,0.10798399721690728
458,CHOLAFIN,Mar 2020,164.0,8036,55005,853,64058,283,11,33,63732,64058,2020,202004,False,8200.0,6.707926829268293,0.1280089918511349
459,CHOLAFIN,Mar 2021,164.0,9436,63730,1314,74644,228,10,1583,72823,74644,2021,202104,False,9600.0,6.638541666666667,0.12861047103585016
460,CHOLAFIN,Mar 2022,164.0,11605,69174,1536,82478,259,37,2055,80127,82478,2022,202204,False,11769.0,5.87764465969921,0.14269259681369578
461,CHOLAFIN,Mar 2023,164.0,14182,97358,1923,113627,403,60,3562,109602,113627,2023,202304,False,14346.0,6.786421302105117,0.12625520342876254
462,CHOLAFIN,Mar 2024,168.0,19425,134475,2618,156686,1563,13,4036,151075,156686,2024,202404,False,19593.0,6.863420609401317,0.12504627088572048
463,CHOLAFIN,Sep 2024,168.0,21243,157943,2591,181945,1669,0,5787,174489,181945,2024,202410,False,21411.0,7.376722245574705,0.11767841930253647
464,CIPLA,Mar 2013,161.0,8858,967,1672,11658,3610,378,2532,5138,11658,2013,201304,False,9019.0,0.10721809513249805,0.7736318407960199
465,CIPLA,Mar 2014,161.0,9890,1248,2102,13400,6496,442,709,5753,13400,2014,201404,False,10051.0,0.1241667495771565,0.7500746268656716
466,CIPLA,Mar 2015,161.0,10641,1703,3166,15670,6830,581,640,7620,15670,2015,201504,False,10802.0,0.15765598963154973,0.6893426930440332
467,CIPLA,Mar 2016,161.0,11356,5202,4331,21049,9368,2061,759,8862,21049,2016,201604,False,11517.0,0.45168012503256055,0.5471518836999383
468,CIPLA,Mar 2017,161.0,12383,4113,4213,20869,9492,1683,973,8721,20869,2017,201704,False,12544.0,0.3278858418367347,0.6010829459964541
469,CIPLA,Mar 2018,161.0,14068,4098,4346,22673,9950,981,1259,10483,22673,2018,201804,False,14229.0,0.2880033733923677,0.6275746482600449
470,CIPLA,Mar 2019,161.0,14851,4316,4433,23762,9608,676,2554,10923,23762,2019,201904,False,15012.0,0.2875033306687983,0.63176500294588
471,CIPLA,Mar 2020,161.0,15602,2816,4843,23423,9683,825,1471,11444,23423,2020,202004,False,15763.0,0.17864619678995114,0.6729710113990522
472,CIPLA,Mar 2021,161.0,18165,2014,4514,24855,9516,969,2710,11661,24855,2021,202104,False,18326.0,0.10989850485648806,0.7373164353248843
473,CIPLA,Mar 2022,161.0,20680,1056,4960,26857,9683,766,2551,13857,26857,2022,202204,False,20841.0,0.05066935367784655,0.7759988085043006
474,CIPLA,Mar 2023,161.0,23246,803,5089,29300,9160,1093,3662,15384,29300,2023,202304,False,23407.0,0.03430597684453369,0.7988737201365188
475,CIPLA,Mar 2024,161.0,26545,559,5267,32533,9607,1153,5449,16323,32533,2024,202404,False,26706.0,0.020931625851868495,0.8208895582946547
476,CIPLA,Sep 2024,162.0,28201,461,5832,34655,10342,1097,4995,18221,34655,2024,202410,False,28363.0,0.01625356979162994,0.8184388977059588
477,COALINDIA,Mar 2013,6316.0,42156,1305,61206,110983,13466,3496,2395,91626,110983,2013,201304,False,48472.0,0.026922759531275788,0.436751574565474
478,COALINDIA,Mar 2014,6316.0,36088,178,62356,104938,14784,4316,3775,82063,104938,2014,201404,False,42404.0,0.0041977171964908975,0.40408622234081076
