id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,fiscal_year,sort_order,is_ttm,net_profit_margin_pct,expense_ratio_pct,interest_coverage
570,HDFCBANK,Mar 2015,50666,27288,16164.0,7214.0,14,9546,680,16079,33.0,10703,21.0,19.0,2015,201504,False,21.12462006079027,53.85860340267635,1.6932746700188561
571,HDFCBANK,Mar 2016,63162,34070,20055.0,9037.0,14,11212,738,19511,34.0,12821,25.0,19.0,2016,201604,False,20.298597257844907,53.94066052373262,1.7887085265786657
572,HDFCBANK,Mar 2017,73271,38042,23856.0,11374.0,16,12905,886,23393,35.0,15317,30.0,18.0,2017,201704,False,20.904587080836894,51.919586193719205,1.8485858194498257
573,HDFCBANK,Mar 2018,85288,42381,29532.0,13374.0,16,16057,967,28464,35.0,18561,36.0,18.0,2018,201804,False,21.76273332708001,49.6916330550605,1.8391978576321852
574,HDFCBANK,Mar 2019,105161,53713,34856.0,16592.0,16,18947,1221,34318,35.0,22446,41.0,18.0,2019,201904,False,21.34441475451926,51.076920151006554,1.8396579933498707
575,HDFCBANK,Mar 2020,122189,62137,45459.0,14593.0,12,24879,1277,38195,29.0,27296,50.0,5.0,2020,202004,False,22.339163099788035,50.85318645704605,1.8272036657421922
576,HDFCBANK,Mar 2021,128552,59248,52457.0,16848.0,13,27333,1385,42796,26.0,31857,58.0,11.0,2021,202104,False,24.78141141328023,46.088742298836266,1.9191819412431859
577,HDFCBANK,Mar 2022,135936,58584,56557.0,20795.0,15,31759,1681,50873,25.0,38151,69.0,23.0,2022,202204,False,28.06541313559322,43.09675141242938,1.7808180358323624
578,HDFCBANK,Mar 2023,170754,77780,63042.0,29932.0,18,33912,2345,61498,25.0,46149,82.0,23.0,2023,202304,False,27.026599669700268,45.550909495531585,1.8589879688605804
579,HDFCBANK,Mar 2024,283649,154139,174196.0,-44685.0,-16,124346,3092,76569,15.0,65446,84.0,23.0,2024,202404,False,23.07288232992184,54.34145722354036,1.4008974956974893
580,HDFCBANK,TTM,329022,180600,206009.0,-57587.0,-18,146017,0,88430,,72168,91.0,,9999,99999,True,21.934095592391998,54.88994656892244,1.4108562701603238
581,HDFCLIFE,Mar 2013,14060,15,13535.0,525.0,4,28,35,502,11.0,447,2.0,0.0,2013,201304,False,3.1792318634423897,0.10668563300142249,483.39285714285717
582,HDFCLIFE,Mar 2014,17166,11,16561.0,605.0,4,241,41,794,9.0,725,4.0,14.0,2014,201404,False,4.223464988931609,0.06408015845275544,68.71784232365145
583,HDFCLIFE,Mar 2015,27215,-14,26341.0,874.0,3,79,43,924,15.0,786,4.0,18.0,2015,201504,False,2.8881131728826013,-0.05144221936432115,333.43037974683546
584,HDFCLIFE,Mar 2016,18141,8,17187.0,953.0,5,108,45,1008,19.0,817,4.0,22.0,2016,201604,False,4.503610605810043,0.044099002260073863,159.13888888888889
585,HDFCLIFE,Mar 2017,30647,9,29674.0,972.0,3,139,41,1061,16.0,887,4.0,25.0,2017,201704,False,2.8942473977877117,0.029366659053088395,213.4820143884892
586,HDFCLIFE,Mar 2018,32260,11,31186.0,1074.0,3,282,44,1300,15.0,1107,6.0,25.0,2018,201804,False,3.4314941103533787,0.034097954122752634,110.58865248226951
587,HDFCLIFE,Mar 2019,38855,14,37640.0,1215.0,3,136,45,1291,1.0,1278,6.0,26.0,2019,201904,False,3.289151975292755,0.036031398790374466,276.7647058823529
588,HDFCLIFE,Mar 2020,29380,0,28239.0,1141.0,4,369,47,1463,11.0,1297,6.0,0.0,2020,202004,False,4.414567733151804,0.0,76.52845528455285
589,HDFCLIFE,Mar 2021,71528,0,70294.0,1235.0,2,445,51,1629,16.0,1361,7.0,30.0,2021,202104,False,1.9027513700928307,0.0,157.96404494382023
590,HDFCLIFE,Mar 2022,67126,0,66348.0,778.0,1,766,56,1487,11.0,1327,6.0,27.0,2022,202204,False,1.976879301611894,0.0,86.61618798955614
591,HDFCLIFE,Mar 2023,70207,0,70127.0,80.0,0,1437,76,1441,5.0,1368,6.0,30.0,2023,202304,False,1.9485236514877435,0.0,48.80097425191371
592,HDFCLIFE,Mar 2024,101482,0,100951.0,531.0,1,525,79,977,-61.0,1574,7.0,27.0,2024,202404,False,1.5510139729213062,0.0,192.28761904761905
593,HDFCLIFE,TTM,100772,0,100048.0,725.0,1,514,0,1239,,1747,8.0,,9999,99999,True,1.7336164807684673,0.0,194.64591439688715
594,HEROMOTOCO,Mar 2014,25275,12,21722.0,3553.0,14,430,1107,2864,26.0,2102,105.0,62.0,2014,201404,False,8.316518298714143,0.04747774480712166,50.51627906976744
595,HEROMOTOCO,Mar 2015,27538,12,24018.0,3520.0,13,325,540,3292,29.0,2364,118.0,51.0,2015,201504,False,8.584501416224853,0.04357614932093834,73.90153846153846
596,HEROMOTOCO,Mar 2016,28457,15,24033.0,4424.0,16,421,443,4387,29.0,3112,157.0,46.0,2016,201604,False,10.935797870471237,0.052711107987489896,57.0855106888361
597,HEROMOTOCO,Mar 2017,28610,27,24025.0,4585.0,16,830,502,4885,27.0,3546,179.0,47.0,2017,201704,False,12.394267738552953,0.09437259699405802,28.94578313253012
598,HEROMOTOCO,Mar 2018,32458,31,27124.0,5334.0,16,564,575,5292,30.0,3722,186.0,51.0,2018,201804,False,11.467126748413333,0.09550804116088484,48.09219858156028
599,HEROMOTOCO,Mar 2019,33971,37,28946.0,5025.0,15,741,624,5104,32.0,3466,172.0,50.0,2019,201904,False,10.202820052397634,0.10891642871861294,39.063427800269906
600,HEROMOTOCO,Mar 2020,29254,47,25184.0,4070.0,14,1434,846,4611,21.0,3659,182.0,49.0,2020,202004,False,12.50769125589663,0.16066178984070553,17.562064156206414
601,HEROMOTOCO,Mar 2021,30959,46,26902.0,4058.0,13,553,715,3849,24.0,2936,146.0,72.0,2021,202104,False,9.483510449303918,0.14858361058173714,48.64737793851718
602,HEROMOTOCO,Mar 2022,29551,53,26295.0,3256.0,11,545,690,3058,24.0,2329,116.0,82.0,2022,202204,False,7.881289973266556,0.17935095259043687,48.24770642201835
603,HEROMOTOCO,Mar 2023,34158,105,30060.0,4099.0,12,567,697,3864,28.0,2800,141.0,71.0,2023,202304,False,8.197201241290474,0.3073950465483928,53.01587301587302
604,HEROMOTOCO,Mar 2024,37789,76,32554.0,5235.0,14,689,757,5090,26.0,3742,187.0,75.0,2024,202404,False,9.902352536452407,0.2011167270898939,47.24818577648767
605,HEROMOTOCO,TTM,40098,68,34537.0,5561.0,14,929,802,5620,,4133,207.0,,9999,99999,True,10.307247244251585,0.16958451793106888,37.17653390742734
606,HINDALCO,Mar 2013,80193,2079,72494.0,7699.0,10,1111,2822,3909,23.0,3007,16.0,6.0,2013,201304,False,3.749703839487237,2.592495604354495,65.25112511251125
607,HINDALCO,Mar 2014,87695,2702,79671.0,8024.0,9,677,3347,2653,20.0,2195,11.0,9.0,2014,201404,False,2.5029933291521753,3.08113347397229,117.68242245199409
608,HINDALCO,Mar 2015,104281,4178,95437.0,8844.0,8,-832,3493,340,75.0,259,4.0,24.0,2015,201504,False,0.248367391950595,4.006482484824656,-114.7079326923077
609,HINDALCO,Mar 2016,98759,5134,90981.0,7778.0,8,1500,4347,-203,99.0,-702,-1.0,-82.0,2016,201604,False,-0.7108212922366569,5.198513553195152,60.654
610,HINDALCO,Mar 2017,100184,5742,87867.0,12317.0,12,1198,4457,3315,43.0,1882,8.0,13.0,2017,201704,False,1.8785434799968057,5.7314541244110835,73.34474123539232
611,HINDALCO,Mar 2018,115183,3911,101488.0,13695.0,12,2879,4506,8157,25.0,6083,27.0,4.0,2018,201804,False,5.281161282480921,3.3954663448599187,35.251128864188956
612,HINDALCO,Mar 2019,130542,3778,115031.0,15511.0,12,1127,4777,8083,32.0,5495,24.0,5.0,2019,201904,False,4.209373228539474,2.894087726555438,102.06832298136646
613,HINDALCO,Mar 2020,118144,4197,103838.0,14306.0,12,906,5091,5924,36.0,3767,17.0,6.0,2020,202004,False,3.188481852654388,3.552444474539545,114.61147902869757
614,HINDALCO,Mar 2021,132008,3738,114449.0,17559.0,13,-987,6628,6206,44.0,3483,16.0,19.0,2021,202104,False,2.6384764559723655,2.831646566874735,-115.9564336372847
615,HINDALCO,Mar 2022,195059,3768,166712.0,28347.0,15,1253,6729,19103,28.0,13730,61.0,6.0,2022,202204,False,7.038895923797416,1.931723222204564,133.05027932960894
616,HINDALCO,Mar 2023,223202,3646,200536.0,22666.0,10,1307,7086,13241,24.0,10097,45.0,7.0,2023,202304,False,4.523704984722359,1.6334979077248413,153.43228768171386
617,HINDALCO,Mar 2024,215962,3858,192090.0,23872.0,11,1519,7521,14012,28.0,10155,45.0,8.0,2024,202404,False,4.702216130615571,1.7864253896518831,126.45819618169848
618,HINDALCO,TTM,224018,3560,196087.0,27931.0,12,1300,7716,17955,,12488,56.0,,9999,99999,True,5.574552044924961,1.5891580140881538,150.83615384615385
619,HINDUNILVR,Mar 2013,27004,26,22784.0,4220.0,16,1123,251,5066,24.0,3839,18.0,104.0,2013,201304,False,14.216412383350615,0.09628203229151236,20.288512911843277
620,HINDUNILVR,Mar 2014,29234,41,24475.0,4759.0,16,792,296,5215,24.0,3956,18.0,71.0,2014,201404,False,13.532188547581583,0.14024765683792845,30.90277777777778
621,HINDUNILVR,Mar 2015,31972,18,26560.0,5412.0,17,1247,322,6320,31.0,4376,20.0,74.0,2015,201504,False,13.68697610409108,0.05629926185412236,21.299117882919006
622,HINDUNILVR,Mar 2016,32186,17,26276.0,5910.0,18,486,353,6026,31.0,4151,19.0,83.0,2016,201604,False,12.896911700739452,0.05281799540172746,54.065843621399175
623,HINDUNILVR,Mar 2017,33162,35,26834.0,6328.0,19,606,432,6467,31.0,4490,21.0,82.0,2017,201704,False,13.539593510644716,0.10554248839032628,44.28052805280528
624,HINDUNILVR,Mar 2018,35545,26,28046.0,7499.0,21,353,520,7306,28.0,5227,24.0,83.0,2018,201804,False,14.705303136868759,0.07314671543114362,79.45042492917847
625,HINDUNILVR,Mar 2019,39310,33,30430.0,8880.0,23,322,565,8604,30.0,6060,28.0,78.0,2019,201904,False,15.41592470109387,0.08394810480793692,94.5031055900621
626,HINDUNILVR,Mar 2020,39783,118,29922.0,9861.0,25,424,1002,9165,26.0,6756,31.0,80.0,2020,202004,False,16.982128044642185,0.29660910439132293,70.57075471698113
627,HINDUNILVR,Mar 2021,47028,117,35402.0,11626.0,25,170,1074,10605,25.0,7999,34.0,119.0,2021,202104,False,17.00901590541805,0.24878795611125284,208.24705882352941
628,HINDUNILVR,Mar 2022,52446,106,39589.0,12857.0,25,219,1091,11879,25.0,8892,38.0,90.0,2022,202204,False,16.954581855622926,0.20211264920108304,180.7716894977169
629,HINDUNILVR,Mar 2023,60580,114,46433.0,14147.0,23,448,1137,13344,24.0,10143,43.0,91.0,2023,202304,False,16.743149554308353,0.1881809177946517,103.64508928571429
630,HINDUNILVR,Mar 2024,61896,334,47237.0,14659.0,24,817,1216,13926,26.0,10282,44.0,96.0,2024,202404,False,16.611735814915342,0.539614837792426,57.817625458996325
631,HINDUNILVR,TTM,62661,420,47902.0,14759.0,24,1461,1328,14472,,10757,46.0,,9999,99999,True,17.16697786501971,0.6702733757839805,32.78713210130048
632,ICICIBANK,Mar 2013,44885,28285,31684.0,-15085.0,-34,29320,625,13610,26.0,10130,15.0,24.0,2013,201304,False,22.568786899855187,63.016597972596635,1.0806275579809004
633,ICICIBANK,Mar 2014,49479,29711,32852.0,-13084.0,-26,30085,719,16282,28.0,11677,17.0,24.0,2014,201404,False,23.599911073384668,60.04769700276885,1.091972743892305
634,ICICIBANK,Mar 2015,54964,32318,38766.0,-16120.0,-29,35252,798,18334,29.0,12942,19.0,24.0,2015,201504,False,23.546321228440434,58.798486281929996,1.0996822875297856
635,ICICIBANK,Mar 2016,59294,33996,52252.0,-26955.0,-45,42102,843,14304,24.0,10927,16.0,29.0,2016,201604,False,18.428508786723782,57.334637568725334,1.241081183791744
636,ICICIBANK,Mar 2017,60940,34836,63841.0,-37737.0,-62,52458,912,13809,18.0,11340,16.0,14.0,2017,201704,False,18.608467344929437,57.1644240236298,1.2169926417324335
637,ICICIBANK,Mar 2018,62162,34262,72806.0,-44906.0,-72,56807,922,10978,17.0,9100,12.0,12.0,2018,201804,False,14.63916862391815,55.11727421897622,1.2816378263242205
638,ICICIBANK,Mar 2019,71982,39178,83775.0,-50971.0,-71,59325,946,7408,23.0,5689,7.0,15.0,2019,201904,False,7.903364730071407,54.427495762829594,1.4121365360303413
639,ICICIBANK,Mar 2020,84836,44666,85361.0,-45190.0,-53,64950,1171,18589,40.0,11225,15.0,0.0,2020,202004,False,13.231411193361309,52.64981847328964,1.3142571208622016
640,ICICIBANK,Mar 2021,89163,42659,91309.0,-44805.0,-50,72174,1340,26028,22.0,20364,27.0,8.0,2021,202104,False,22.83907001783251,47.84383656898041,1.2651231745503921
641,ICICIBANK,Mar 2022,95407,41167,80798.0,-26558.0,-28,62129,1330,34241,25.0,26538,36.0,14.0,2022,202204,False,27.815569088222038,43.14882555787311,1.3004876949572663
642,ICICIBANK,Mar 2023,121067,50543,87864.0,-17341.0,-14,65112,1515,46256,26.0,35461,49.0,16.0,2023,202304,False,29.290392922926973,41.7479577424071,1.3494286767416144
643,ICICIBANK,Mar 2024,159516,74108,99560.0,-14152.0,-9,76522,1935,60434,26.0,46081,63.0,16.0,2024,202404,False,28.888011233982798,46.45803555756162,1.301063746373592
644,ICICIBANK,TTM,180551,86404,125722.0,-31575.0,-17,101817,0,70242,,52416,70.0,,9999,99999,True,29.031132477804057,47.85573051381604,1.2347839751711405
645,ICICIGI,Mar 2013,4012,8,4191.0,-178.0,-4,586,49,351,0.0,353,8.0,0.0,2013,201304,False,8.798604187437686,0.19940179461615154,7.151877133105802
646,ICICIGI,Mar 2014,4352,9,4578.0,-225.0,-5,817,50,533,3.0,520,12.0,0.0,2014,201404,False,11.948529411764707,0.2068014705882353,5.603427172582619
647,ICICIGI,Mar 2015,4234,12,4456.0,-221.0,-5,992,54,705,17.0,585,13.0,15.0,2015,201504,False,13.816721776098253,0.28341993386868214,4.491935483870968
648,ICICIGI,Mar 2016,6033,0,5269.0,764.0,13,0,57,708,28.0,507,11.0,26.0,2016,201604,False,8.403779214321233,0.0,
649,ICICIGI,Mar 2017,7520,0,6601.0,919.0,12,-2,7,910,23.0,702,16.0,22.0,2017,201704,False,9.335106382978724,0.0,-3300.5
650,ICICIGI,Mar 2018,6912,59,7174.0,-262.0,-4,1569,51,1196,28.0,862,19.0,17.0,2018,201804,False,12.471064814814815,0.8535879629629629,4.572339069471001
651,ICICIGI,Mar 2019,11163,70,9494.0,1669.0,15,-2,0,1598,34.0,1049,23.0,26.0,2019,201904,False,9.39711547075159,0.6270715757412882,-4747.0
652,ICICIGI,Mar 2020,11517,0,9745.0,1772.0,15,15,90,1697,30.0,1194,26.0,13.0,2020,202004,False,10.367283146652774,0.0,649.6666666666666
653,ICICIGI,Mar 2021,12161,0,10090.0,2072.0,17,12,130,1954,25.0,1473,32.0,25.0,2021,202104,False,12.112490749116027,0.0,840.8333333333334
654,ICICIGI,Mar 2022,16026,0,15010.0,1016.0,6,809,141,1684,24.0,1271,26.0,35.0,2022,202204,False,7.93086234868339,0.0,18.553770086526576
655,ICICIGI,Mar 2023,17876,0,16612.0,1264.0,7,991,142,2113,18.0,1729,35.0,31.0,2023,202304,False,9.672186171402998,0.0,16.762865792129162
656,ICICIGI,Mar 2024,20487,0,17910.0,2577.0,13,112,134,2555,25.0,1919,39.0,28.0,2024,202404,False,9.366915605017816,0.0,159.91071428571428
657,ICICIGI,TTM,23301,0,19938.0,3363.0,14,-12,0,3351,,2518,51.0,,9999,99999,True,10.806403158662718,0.0,-1661.5
658,ICICIPRULI,Mar 2013,20025,14,19280.0,745.0,4,900,41,1591,5.0,1515,11.0,32.0,2013,201304,False,7.5655430711610485,0.06991260923845193,21.42222222222222
659,ICICIPRULI,Mar 2014,21888,15,20384.0,1504.0,7,129,47,1572,1.0,1561,11.0,70.0,2014,201404,False,7.131761695906433,0.06853070175438596,158.015503875969
660,ICICIPRULI,Mar 2015,34453,17,32798.0,1655.0,5,43,40,1642,0.0,1640,11.0,51.0,2015,201504,False,4.760107973180855,0.04934258264882593,762.7441860465116
661,ICICIPRULI,Mar 2016,20849,0,19008.0,1842.0,9,0,0,1842,10.0,1650,12.0,73.0,2016,201604,False,7.91404863542616,0.0,
662,ICICIPRULI,Mar 2017,37816,15,36010.0,1806.0,5,130,58,1863,10.0,1682,12.0,63.0,2017,201704,False,4.447852760736196,0.03966574994711233,277.0
663,ICICIPRULI,Mar 2018,38832,20,37062.0,1771.0,5,132,44,1839,12.0,1619,11.0,59.0,2018,201804,False,4.169241862381541,0.05150391429748661,280.77272727272725
664,ICICIPRULI,Mar 2019,41463,23,40922.0,541.0,1,813,57,1274,11.0,1139,8.0,40.0,2019,201904,False,2.747027470274703,0.05547114294672358,50.334563345633455
665,ICICIPRULI,Mar 2020,21025,0,21344.0,-319.0,-2,1578,61,1198,11.0,1067,7.0,11.0,2020,202004,False,5.074910820451843,0.0,13.52598225602028
666,ICICIPRULI,Mar 2021,83182,0,83572.0,-390.0,0,1669,60,1219,22.0,956,7.0,30.0,2021,202104,False,1.1492871053833762,0.0,50.07309766327142
667,ICICIPRULI,Mar 2022,63564,0,65728.0,-2163.0,-3,3191,67,961,21.0,759,5.0,10.0,2022,202204,False,1.194072116292241,0.0,20.59793168285804
668,ICICIPRULI,Mar 2023,50478,0,52235.0,-1757.0,-3,2925,84,1085,25.0,813,6.0,11.0,2023,202304,False,1.6106026387733272,0.0,17.85811965811966
669,ICICIPRULI,Mar 2024,90307,0,92136.0,-1829.0,-2,2970,113,1028,17.0,851,6.0,10.0,2024,202404,False,0.942341125272681,0.0,31.022222222222222
670,ICICIPRULI,TTM,77572,0,77251.0,321.0,0,933,0,1254,,974,7.0,,9999,99999,True,1.2556076934976539,0.0,82.79849946409432
697,INDUSINDBK,Mar 2013,6983,4750,1947.0,286.0,4,1363,73,1576,33.0,1061,20.0,15.0,2013,201304,False,15.194042675068022,68.02233996849492,1.4284666177549523
698,INDUSINDBK,Mar 2014,8254,5363,2555.0,335.0,4,1891,98,2128,34.0,1408,27.0,13.0,2014,201404,False,17.058395929246426,64.97455779016235,1.351136964569011
699,INDUSINDBK,Mar 2015,9692,6272,3133.0,288.0,3,2548,127,2709,34.0,1794,34.0,12.0,2015,201504,False,18.510111432108957,64.71316549731738,1.2295918367346939
700,INDUSINDBK,Mar 2016,11872,7355,4188.0,329.0,3,3297,157,3469,34.0,2286,38.0,12.0,2016,201604,False,19.255390835579515,61.95249326145552,1.27024567788899
701,INDUSINDBK,Mar 2017,14406,8343,5684.0,379.0,3,4171,191,4360,34.0,2868,48.0,13.0,2017,201704,False,19.908371511870055,57.91336942940441,1.3627427475425558
702,INDUSINDBK,Mar 2018,17281,9783,6555.0,942.0,5,4750,212,5481,34.0,3606,60.0,12.0,2018,201804,False,20.866847983334296,56.61130721601759,1.38
703,INDUSINDBK,Mar 2019,22261,13415,9283.0,-437.0,-2,5647,229,4981,34.0,3301,55.0,14.0,2019,201904,False,14.82862405103095,60.26234221283859,1.6438817071011156
704,INDUSINDBK,Mar 2020,28783,16724,12611.0,-553.0,-2,6951,278,6121,28.0,4418,64.0,0.0,2020,202004,False,15.349338150991903,58.103741792030014,1.814271327866494
705,INDUSINDBK,Mar 2021,29000,15472,15997.0,-2469.0,-9,6559,305,3784,25.0,2836,37.0,14.0,2021,202104,False,9.779310344827588,53.351724137931036,2.4389388626314985
706,INDUSINDBK,Mar 2022,30822,15822,15840.0,-839.0,-3,7334,321,6174,25.0,4611,60.0,14.0,2022,202204,False,14.960093439750827,51.333463110765045,2.1598036542132535
707,INDUSINDBK,Mar 2023,36368,18776,15525.0,2067.0,6,8166,373,9860,25.0,7390,95.0,15.0,2023,202304,False,20.320061592608887,51.62780466344039,1.9011756061719325
708,INDUSINDBK,Mar 2024,45748,25132,17638.0,2978.0,7,9388,425,11942,25.0,8950,115.0,14.0,2024,202404,False,19.56369677362945,54.93573489551456,1.8787814230933106
709,INDUSINDBK,TTM,49004,27577,20104.0,1323.0,3,9521,0,10844,,8122,104.0,,9999,99999,True,16.57415721165619,56.27499795935026,2.1115429051570214
710,INFY,Mar 2013,40352,28814,11538.0,29.0,2365,5,1099,12799,26.0,9429,21.0,25.0,2013,201304,False,23.366871530531323,71.40662172878667,2307.6
711,INFY,Mar 2014,50133,36743,13390.0,27.0,2664,9,1317,14728,28.0,10656,23.0,34.0,2014,201404,False,21.255460475136136,73.29104581812379,1487.7777777777778
712,INFY,Mar 2015,53319,38436,14883.0,28.0,3430,12,1017,17284,28.0,12372,27.0,55.0,2015,201504,False,23.20373600405109,72.08687334721206,1240.25
713,INFY,Mar 2016,62441,45362,17079.0,27.0,3120,0,1459,18740,28.0,13489,29.0,41.0,2016,201604,False,21.602793036626576,72.64777950385164,
714,INFY,Mar 2017,68484,49880,18604.0,27.0,3050,0,1703,19951,28.0,14353,31.0,41.0,2017,201704,False,20.958180012849716,72.83453069330062,
715,INFY,Mar 2018,70522,51700,18822.0,27.0,3311,0,1863,20270,21.0,16029,37.0,59.0,2018,201804,False,22.729077451008195,73.31045631150563,
716,INFY,Mar 2019,82675,62505,20170.0,24.0,2882,0,2011,21041,27.0,15410,35.0,60.0,2019,201904,False,18.639250075597218,75.60326579981856,
717,INFY,Mar 2020,90791,68524,22267.0,25.0,2803,170,2893,22007,24.0,16639,39.0,45.0,2020,202004,False,18.32670639160269,75.47444129924772,130.98235294117646
718,INFY,Mar 2021,100472,72583,27889.0,28.0,2201,195,3267,26628,27.0,19423,45.0,59.0,2021,202104,False,19.331754120550997,72.2420176765666,143.02051282051283
719,INFY,Mar 2022,121641,90150,31491.0,26.0,2295,200,3476,30110,26.0,22146,53.0,59.0,2022,202204,False,18.20603250548746,74.11152489703308,157.455
720,INFY,Mar 2023,146767,111637,35130.0,24.0,2701,284,4225,33322,28.0,24108,58.0,73.0,2023,202304,False,16.426035825492104,76.06410160322143,123.69718309859155
721,INFY,Mar 2024,153670,117245,36425.0,24.0,4711,470,4678,35988,27.0,26248,63.0,,2024,202404,False,17.08075746730006,76.29660961801262,77.5
722,INFY,TTM,159988,121843,38145.0,24.0,5138,424,4675,38184,,27687,67.0,,9999,99999,True,17.30567292546941,76.15758681901143,89.96462264150944
723,IOC,Mar 2013,461780,447919,13861.0,3.0,3499,7164,5692,4504,19.0,3627,3.0,36.0,2013,201304,False,0.7854389536142752,96.99835419463814,1.9348129536571748
724,IOC,Mar 2014,488345,471123,17222.0,4.0,5064,5948,6360,9978,30.0,6967,5.0,30.0,2014,201404,False,1.4266553358793475,96.47339483357052,2.8954270342972426
